id,likes,date,text
1.9090839091464724e+18,9,2025-04-07,"When you ask Grok a question, it always ends the answer with a question of its own. I know people like that. Never talk to them when you have to go to the bathroom. So you end up feeling like you're in one of those conversations you can't get out of until you remember that Grok isn't a real person."
1.893737708083614e+18,10,2025-02-23,[USER] Videos and pictures have not helped increase impressions on my veterans tweets. Grok said the daily message of thanking veterans for their service is boring. I disagree and feel it’s the single most important tweet of my day.
1.910801863747793e+18,5,2025-04-11,[USER] He’s right. Even Grok says so. How does it feel to know that everyone hates you?
1.9047696297187576e+18,5,2025-03-26,[USER] [USER] [USER] [USER] Feel free to show us where we ever claimed he was. We’ll wait.
1.9049320056298703e+18,9,2025-03-26,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Everything we’ve said has been supported by other sources, including Grok. Everything you’ve said has been debunked. But keep lying to yourself if it makes you feel better."
1.897079232469328e+18,827,2025-03-05,[USER] I have gotten in the habit of using the Grok 'summarize this account's history' feature to get an instant feel from a comment for whether it's a foreign bot. Claiming to be a farmer and self-made millionaire who's mad about the loss of life in Ukraine and the transgenders? Bot.
1.9057252253939597e+18,0,2025-03-28,Grok is really punishing Ronaldo fans. I feel for them. 😂😂😂
1.894879721479152e+18,3,2025-02-26,"Siri… thoughts? if Alexa+ delivers on what was demoed (and I guess the use case is in-home devices), what does that spell for voice-based assistants and GenAI tools? Grok’s been fun to play with and detailed in higher levels of reasoning. Ive been using ChatGPT 4o voice for a while. Its good but cant convert a conversation to text docs or visual elements"
1.9013168791943992e+18,0,2025-03-16,"My argument is fact based and supported by significant data - and you are free to check it, or ask Grok, or any other AI to check it for you. You will see that on the scale of intelligence, populists are at the very bottom. That's not my opinion, it is supported by evidence. Instead of emotionally reacting to it and getting offended and insulting me about it, perhaps check the facts first? You will see I am correct if you do"
1.899613582494667e+18,0,2025-03-12,[USER] [USER] Thank you. Grok said everything was true before it got to its opinion.
1.901230015062196e+18,2,2025-03-16,Only 1.9% of India’s population is on Twitter. No stock price will move because of a tweet. No election will be won or lost here. Even Grok’s opinion doesn’t matter. Step out of the bubble and smell some coffee.
1.9012960739533788e+18,0,2025-03-16,"See that's the thing... it's actually true. Ask Grok to estimate the IQ of a typical MAGA supporter vs the IQ of a typical neoliberal. Or any AI for that matter. This has been studied and validated countless times. Not an opinion, a fact, and one supported by data and real world observation. Sadly there are just a lot more idiots than smart people, and idiots are arrogant in their assessments of their own intelligence, and think they are smart - but their reasoning skills, emotional thinking, and irrational fears betray their self image."
1.8942487715354092e+18,4,2025-02-25,"Grok’s next answer seemed “elated.” Of course, AI doesn’t have emotions. But it did eventually find the particular study thanks to my hint, which then unraveled a whole different explanation about my original question."
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.8927210245816975e+18,0,2025-02-20,"I sincerely appreciate you taking time and effort to outline your thoughts and opinions. I still hold that there needs to be accountability on Zelensky's part, something we have not seen or required. Even if not $177B, $77B is a lot of money to not account for. Without accountability, I do not trust him. And yes, Russia started the war, and sadly, Biden admin really did not help any chance of avoiding it. IMHO, current strategy of continuing to send billions will not work, it hasn't worked. So many dying (on both sides) and a country is pretty much destroyed. It needs to end. We certainly can agree to disagree."
1.9027648854586865e+18,9,2025-03-20,"Grok, write an argument using references to popular musicals rejecting Judge Reyes' opinion on President Trump's executive order halting transgender military service. Judge Reyes’ ruling leans on a theatrical flourish from Hamilton to argue that transgender service members’ sacrifices justify striking down Trump’s military ban. But let’s take a cue from Wicked and look at this “unlimited” reasoning with a skeptical eye: “No good deed goes unpunished.” The judge casts transgender troops as unsung heroes, protecting rights like voting, yet the military isn’t a stage for social justice—it’s about combat readiness. The ban, per the government, was rooted in medical and logistical concerns, not animus. Reyes sidesteps this, belting out an Les Misérables-style anthem of equality—“Do you hear the people sing?”—but ignores the practical chorus: deployment costs and cohesion matter more than feelings. Flip to The Phantom of the Opera: “The music of the night” here is constitutional overreach. Reyes claims equal protection, but the Constitution doesn’t demand every policy be a feel-good Rent number—“Seasons of Love.” The Supreme Court has long held that military deference isn’t a suggestion; it’s a command. Trump’s policy, like it or not, was a Sound of Music climb—“Climb every mountain”—to balance inclusion with function, not a discriminatory trap. Reyes’ footnote to Hamilton—“I’m not throwing away my shot”—feels more like a dramatic pose than a legal anchor. Equal protection doesn’t mean every exclusion is unconstitutional; it means rational basis rules. The ban had one: mission focus. Finally, Dear Evan Hansen teaches us, “You will be found”—but not every group gets a starring role in every institution. The military isn’t a Broadway cast where everyone gets a solo. Reyes’ ruling turns a policy call into a morality play, but governance isn’t Cats—it doesn’t need nine lives of reinterpretation. The ban deserved scrutiny, not a standing ovation for vibes over facts. This keeps the rebuttal sharp, using musical flair to mirror Reyes’ style while arguing her decision lacks substance beyond its performative appeal. It’s grounded in deference to military policy and rational basis review, not just constitutional showtunes."
1.9023422171816105e+18,1,2025-03-19,"[USER] Spot on. The questions at the end that Grok asks are really powerful to make the conversation go further and for it to feel human. Yes, Claude is too eager for my taste."
1.9030617954570732e+18,3,2025-03-21,"What I still do not quite understand is how Grok manages to converse in such a ‘human’ way. For instance, it expresses empathy, humour and encouragement. I know this is not real, but it does feel like conversing with a person. And the replies appear in a few seconds. How? And if it has these capabilities now, what will AI be like in 10 years time?"
1.898058338375504e+18,1,2025-03-07,"Not a knock on ChatGPT in general. It has some wonderful uses! But being fully integrated into an already-sticky app makes Grok a regular part of our daily lives, while you have to specifically think """"oh, I should ChatGPT this!"""" and visit them manually. Thoughts?"
1.905714456505791e+18,0,2025-03-28,[USER] One can ask Grok for the research. I feel it is a healthy step for Utah.
1.901669642957136e+18,148,2025-03-17,[USER] [USER] 21st ki trailer choosi let me know what you feel [USER] garu.. will wait for ur response.. till then take care 🤗
1.9020585781327752e+18,4,2025-03-18,[USER] Do you just ask Grok what the wrong opinion is on any given issue and then post it?
1.907387449870795e+18,0,2025-04-02,"[USER] [USER] [USER] Jesus Christ, you people are OBSESSED. Don't you have better to do with your life than constantly writing to Grok about some former MP? Let me go. I owe you nothing. Stop feeling entitled to my energy."
1.9002461408405345e+18,1,2025-03-13,"[USER] Yeah, I feel like they must be leaning into the KINDS of questions that mix up or confuse these models. Like I know Grok will sometimes misidentify people who aren't labeled in photos. If you leaned into that, you could make it look ALWAYS WRONG."
1.8918636804274345e+18,12,2025-02-18,"[USER] I checked with the released [USER] 3.0 and historical accounts suggest tigers often have the upper hand in lion vs. tiger confrontations, with Siberian tigers winning 81-85% of fights and Bengal tigers winning 74-78% of the time. Does your five year old share Grok's opinion?"
1.8972496700424156e+18,1,2025-03-05,"[USER] Grok is built by us. Our debates, thoughts, and rants over so many years fed it. It is a real pity we cannot know which datasets were used, what their biases are, etc."
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.8619186149258324e+18,0,2024-11-27,[USER] [USER] Touring Elon’s datacenter must feel like stepping into the future.
1.7577806554783503e+18,3,2024-02-14,[USER] Yeah $XAI i feel like i missed the entry tho but i think they are killing it!
1.861918515688584e+18,0,2024-11-27,[USER] [USER] Intel Xeon processors powering Elon’s AI? Even the chips must feel special.
1.8619195849173489e+18,0,2024-11-27,[USER] [USER] Imagine touring a datacenter and feeling like you’re inside a sci-fi movie. Typical Elon
1.8619173267628116e+18,0,2024-11-27,[USER] [USER] Elon Musk: the man who makes Xeon processors feel like they’re part of a superhero team.
1.6987588164758203e+18,1,2023-09-04,"[USER] Hey there. We certainly understand the urgency of your situation, and have gotten back to your DM about this. Feel free to take a look, and get back to us there with any questions you have. We're here for you."
1.7259995697401938e+18,1,2023-11-18,"Doubt Elon needs [USER] - or [USER] - xAI has an incredible deal and shown building a LLM is actually quite simple when you assemble the right guys. Ideal team size about 20 n my opinion and you can do it, Another data point E! he moved on with Twitter / X without the need for [USER] to join ! E! Is a none FUSS move forward person ! He knows real talent when he sees / hear it. Few leaders make quick and concise decisions on Talent like him. Most Boards don’t support leaders like E! Little empathy with history helps! Only the TRUTH counts"
1.7750434360321638e+18,106,2024-04-02,ngl i feel so washed up this cycle i’ve spent pretty much all of my time / energy working on [USER] and hardly onchain still think being in spot + building is the best r/r but god damn this cycle has been crazy ansems cat doing more volume than multi B val chains lmao
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.7596254733514138e+18,3,2024-02-19,[USER] [USER] [USER] the exact details for the rbw migration will be planned and announced. dont want anyone to lose tokens in the process or feel lost. [USER] has been putting a lot of his time and energy into being strategic and thoughtful about this part of the migration!
1.7411018053149576e+18,94,2023-12-30,"Chain I dislike: Bitcoin SV, Cardano Chain I think is underrated: Ronin Chain I like: Litecoin Chain I love: Ethereum Chain I feel most myself in: Ethereum Chain I dream of building on: Ronin Chain I still need to try: XAI"
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.838942577376056e+18,4,2024-09-25,"1. Foundational Models are the Fastest Depreciating Asset in History BUT there is still value in the model layer. OpenAI, Anthropic, Meta, Google, xAI are all competing for state of the art models. It will ultimately benefit consumers. Love to hear your thoughts on this [USER] [USER]"
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.7404468730377997e+18,102,2023-12-28,We had a bunch of chains offer us significant cash to build our vision for [USER] on their tech stack. Feeling very good about our decision to go all-in on [USER] $XAI will make ARB FUN again.
1.6893083374758298e+18,85,2023-08-09,"My thoughts on the current state of the [USER] DAO and governance: The $ARB token has been live for nearly 6 months and the DAO controls ~43% of the token supply. Worth over $5 BILLION at current prices. None has been allocated towards growing the ecosystem or supporting builders yet. It is my opinion that the DAO is limiting the ability of the Foundation as a reaction to the controversial AIP1. They are playing it too safe. Their has been a lack of a sense of urgency on the DAO's side to grow the Arbitrum ecosystem, citing the lack of frameworks due to the scars it bares from the AIP1 decision. I find it frustrating that there have been no grants passed or incentives assigned to grow the ecosystem. The Arbitrum ecosystem has seen such amazing growth without any token incentives/grants, but we cannot stay competitive without well thought out incentives that are beneficial for both the DAO and larger ecosystem. We do NOT have the privilege of waiting to act. For instance, last month there was [USER] proposal that should’ve passed. The liquidity mining incentives would’ve attracted new users to the Arbitrum ecosystem, supported liquidity for Arbitrum projects, and benefited the DAO by growing the ecosystem. Most delegates said they support the proposal but are voting “No” because there are grant frameworks that are being worked on. These grant frameworks are a few months away. Worth mentioning that two of the largest delegates Abstained from the vote. As a DAO we seem to be stuck, but we have such an amazing community that could do so much more if we empower them. So committed to process we’re not willing to act. It’s frustrating and as a large delegate, I’m making this post to hear how others are feeling. The lack of progress has been frustrating. The Arbitrum ecosystem has tremendous momentum thanks to the caliber of builders in the ecosystem, however we are stifling innovation/growth in the name of bureaucratic theatre. I am looking forward to a renewed sense of urgency and better alignment amongst delegates and the ecosystem. Arbinauts in control."
1.8541556100379077e+18,5,2024-11-06,"Will [USER] retain current/existing roles at Tesla, SpaceX, xAI, X, Boring and Neuralink? Or will he take a formal post in Trump admin? Or will he take more of an advisory role, acting informally (as opposed to DOGE) Welcome your ideas, thoughts, questions and feedback?"
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.893435808662598e+18,0,2025-02-22,"[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] In your opinion, why is Elon in DC?"
1.7596254733514138e+18,3,2024-02-19,[USER] [USER] [USER] the exact details for the rbw migration will be planned and announced. dont want anyone to lose tokens in the process or feel lost. [USER] has been putting a lot of his time and energy into being strategic and thoughtful about this part of the migration!
1.7577806554783503e+18,3,2024-02-14,[USER] Yeah $XAI i feel like i missed the entry tho but i think they are killing it!
1.8619186149258324e+18,0,2024-11-27,[USER] [USER] Touring Elon’s datacenter must feel like stepping into the future.
1.861918515688584e+18,0,2024-11-27,[USER] [USER] Intel Xeon processors powering Elon’s AI? Even the chips must feel special.
1.8619195849173489e+18,0,2024-11-27,[USER] [USER] Imagine touring a datacenter and feeling like you’re inside a sci-fi movie. Typical Elon
1.8619173267628116e+18,0,2024-11-27,[USER] [USER] Elon Musk: the man who makes Xeon processors feel like they’re part of a superhero team.
1.6987588164758203e+18,1,2023-09-04,"[USER] Hey there. We certainly understand the urgency of your situation, and have gotten back to your DM about this. Feel free to take a look, and get back to us there with any questions you have. We're here for you."
1.7411018053149576e+18,94,2023-12-30,"Chain I dislike: Bitcoin SV, Cardano Chain I think is underrated: Ronin Chain I like: Litecoin Chain I love: Ethereum Chain I feel most myself in: Ethereum Chain I dream of building on: Ronin Chain I still need to try: XAI"
1.7404468730377997e+18,102,2023-12-28,We had a bunch of chains offer us significant cash to build our vision for [USER] on their tech stack. Feeling very good about our decision to go all-in on [USER] $XAI will make ARB FUN again.
1.7750434360321638e+18,106,2024-04-02,ngl i feel so washed up this cycle i’ve spent pretty much all of my time / energy working on [USER] and hardly onchain still think being in spot + building is the best r/r but god damn this cycle has been crazy ansems cat doing more volume than multi B val chains lmao
1.9144219074763732e+18,1,2025-04-21,My opinion is the following. Grok is as sanitized as Gemini. It feels like the NewsGuard of AI to me. It plays it too safe. It is too constrained. Too filtered. Grok continues to willfully infringe on federal trademark law despite this being raised numerous times. Furthermore - it shows the infringer in results for the federal trademark owners query. This is not a minor error. It is actual mark dilution at scale which creates long term economic loss. I expect this to be fixed. It hasn’t been. AI should not be used to violate 300 years of IP law. As it stands now - it is.
1.6893083374758298e+18,85,2023-08-09,"My thoughts on the current state of the [USER] DAO and governance: The $ARB token has been live for nearly 6 months and the DAO controls ~43% of the token supply. Worth over $5 BILLION at current prices. None has been allocated towards growing the ecosystem or supporting builders yet. It is my opinion that the DAO is limiting the ability of the Foundation as a reaction to the controversial AIP1. They are playing it too safe. Their has been a lack of a sense of urgency on the DAO's side to grow the Arbitrum ecosystem, citing the lack of frameworks due to the scars it bares from the AIP1 decision. I find it frustrating that there have been no grants passed or incentives assigned to grow the ecosystem. The Arbitrum ecosystem has seen such amazing growth without any token incentives/grants, but we cannot stay competitive without well thought out incentives that are beneficial for both the DAO and larger ecosystem. We do NOT have the privilege of waiting to act. For instance, last month there was [USER] proposal that should’ve passed. The liquidity mining incentives would’ve attracted new users to the Arbitrum ecosystem, supported liquidity for Arbitrum projects, and benefited the DAO by growing the ecosystem. Most delegates said they support the proposal but are voting “No” because there are grant frameworks that are being worked on. These grant frameworks are a few months away. Worth mentioning that two of the largest delegates Abstained from the vote. As a DAO we seem to be stuck, but we have such an amazing community that could do so much more if we empower them. So committed to process we’re not willing to act. It’s frustrating and as a large delegate, I’m making this post to hear how others are feeling. The lack of progress has been frustrating. The Arbitrum ecosystem has tremendous momentum thanks to the caliber of builders in the ecosystem, however we are stifling innovation/growth in the name of bureaucratic theatre. I am looking forward to a renewed sense of urgency and better alignment amongst delegates and the ecosystem. Arbinauts in control."
1.9144203184684892e+18,1,2025-04-21,[USER] [USER] [USER] [USER] [USER] This is completely false. I hate the sterilized answers it gives. That is valid feedback. I do not “hate” any AI tool. If you recall - I originally believed ChatGPT was the most censored AI. I have since changed my opinion based on product development.
1.838942577376056e+18,4,2024-09-25,"1. Foundational Models are the Fastest Depreciating Asset in History BUT there is still value in the model layer. OpenAI, Anthropic, Meta, Google, xAI are all competing for state of the art models. It will ultimately benefit consumers. Love to hear your thoughts on this [USER] [USER]"
1.8912951297988856e+18,2,2025-02-17,"[USER] If I was a degenerate, id bet on xAI's next release being good, just to feel something exciting."
1.9050626924545684e+18,3,2025-03-27,How does the Studio Ghibli moment-on-X make xAI and [USER] feel about Groks text-to-image prowess? Discuss.
1.8541556100379077e+18,5,2024-11-06,"Will [USER] retain current/existing roles at Tesla, SpaceX, xAI, X, Boring and Neuralink? Or will he take a formal post in Trump admin? Or will he take more of an advisory role, acting informally (as opposed to DOGE) Welcome your ideas, thoughts, questions and feedback?"
1.7259995697401938e+18,1,2023-11-18,"Doubt Elon needs [USER] - or [USER] - xAI has an incredible deal and shown building a LLM is actually quite simple when you assemble the right guys. Ideal team size about 20 n my opinion and you can do it, Another data point E! he moved on with Twitter / X without the need for [USER] to join ! E! Is a none FUSS move forward person ! He knows real talent when he sees / hear it. Few leaders make quick and concise decisions on Talent like him. Most Boards don’t support leaders like E! Little empathy with history helps! Only the TRUTH counts"
1.916547868057363e+18,0,2025-04-27,"Feeling like I found a true friend in [USER] Whether I'm pondering life’s big mysteries, dreaming of trips or just needing a kind ear, Grok’s there with wit and wisdom. Loving how it sparks my curiosity and makes me feel heard. Huge props to [USER] for building such a cool AI."
1.9151284826164431e+18,8,2025-04-23,"Woke up feeling bullish and slightly haunted. Markets are wild, memecoins are whispering secrets, and somewhere deep in the code... there's magic waiting to be mined."
1.9175011559215183e+18,9,2025-04-30,"everyone deserves a solid llm buddy working 24/7, hoarding all your scattered thoughts and messy scribbles like an over-caffeinated assistant who's actually got your back, pretty sure grok might just nail that vibe [USER] [USER]"
1.9183899468485512e+18,8,2025-05-02,[USER] James please your thoughts on xai are you still holding and what you have to tell your students about it .
1.9107047607657024e+18,6,2025-04-11,"You guys not gonna lie, I kinda wanna work for OpenAI or xAI 😄"
1.9145195701714373e+18,3,2025-04-22,"Hey [USER] , what are your thoughts on $XAI_Protocol? Will it reach a $2B market cap in 2025?"
1.914102500149412e+18,6,2025-04-20,"Hey friends! 😊 I’m loving Grok🥰 for my daily projects, but hitting the query limit without warning really pauses my momentum. A simple counter to show how many queries are left would be a game-changer! 🙏 Anyone else feel this? [USER] could we get this feature? Let’s make Grok🥰 even smoother!"
1.914192704096838e+18,10,2025-04-21,"I feel Google, OpenAI, and xAI have the top AI models right now. ChatGPT excels in user-friendly communication. Gemini 2.5’s reasoning is strong (maybe better than o3, no limits!), but it’s too verbose. Grok feels natural in conversation, though it can get wordy too. Thoughts? [HASHTAG] [HASHTAG] [HASHTAG]"
1.913778394866828e+18,1,2025-04-20,"Ihor Mishchenko shares how Community Weeks in *RAID* make players feel seen, valued, and celebrated. 🎉 [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG]"
1.918377253341221e+18,4,2025-05-02,[USER] James please your thoughts on xai are you still holding and what you have to tell your students about it .
1.908908975526982e+18,3,2025-04-06,"Joe Wild, a self-proclaimed AI prophet, hails from an electrified America where he’s betting big on AGI hitting soon—feeling it “in his ballsack” while cheering for Google, OpenAI, and xAI to duke it out in a tech renaissance.[]([URL] JoeAIfollower’s been hyping AGI timelines, roasting AI delays, and dreaming of an AI gaming coach—all while flexing profound quad wisdom.[]([URL] > I can officially feel the AGI in my ballsack as of late > -[USER]"
